date_time, dilution_concentration, dilution_dilutant, dilution_pressure, dilution_ratio, dilution_sample_flow, ovg_concentration, ovg_exhaust, ovg_sample_flow, ovg_source, ovg_temperature, peltier_current, peltier_power, peltier_sink_temperature, peltier_temperature, peltier_voltage, pid_concentration, pid_voltage, purge_flow, sht21_concentration, sht21_humidity, sht21_temperature, valve_position, valve_purpose
2019/08/20 11:30:36, 1.0005664527160278, 0.0, 1.9, 1.0, 50.1, 1.0005664527160278, 294.4382019042969, 70.00135040283203, Toluene 13/08/2019, 30.00678825378418, -1.4973286390304565, 2.910932543663222, 16.046966552734375, 69.9993896484375, -1.9440839290618896, -0.673139158576052, 0.15625, 50.0, None, None, None, B, Purge
# 2019/08/20 11:30:36, 0: SET vapour_generator:temperature = 30
# 2019/08/20 11:30:36, 0: SET vapour_generator:sample_flow = 70
# 2019/08/20 11:30:36, 0: SET vapour_generator:exhaust_flow = 294.463
# 2019/08/20 11:30:36, 0: SET vapour_generator:tube = Toluene 13/08/2019
# 2019/08/20 11:30:36, 0: SET dilution_stage:dilutant = 0
# 2019/08/20 11:30:36, 0: SET dilution_stage:output = 50
# 2019/08/20 11:30:36, 0: SET dilution_stage:pressure = 2
# 2019/08/20 11:30:36, 0: SET purge_flow = 50
# 2019/08/20 11:30:36, 0: SET valve = B (Purge)
# 2019/08/20 11:30:36, 0: SET peltier == 70
2019/08/20 11:30:40, 1.0022322198560332, -0.1, 2.0, 1.001430581593543, 50.0, 1.0008004930918073, 294.35931396484375, 70.00164031982422, Toluene 13/08/2019, 30.007034301757812, -1.5112427473068237, 2.986966838081983, 16.048492431640625, 69.97830200195312, -1.9764970541000366, -0.6421548797512535, 0.15673828125, 50.0, None, None, None, B, Purge
# 2019/08/20 11:30:40, 1: WAIT 600.0s
2019/08/20 11:30:40, None, None, None, None, None, 1.001368001929811, 294.2036437988281, 70.00057220458984, Toluene 13/08/2019, 30.008882522583008, -1.5044043064117432, 2.9470385332028854, 16.040252685546875, 69.99267578125, -1.9589405059814453, -0.673139158576052, 0.15625, 50.0, None, None, None, B, Purge
2019/08/20 11:30:42, 1.0010872806455635, 0.0, 2.0, 1.0, 50.0, 1.0010872806455635, 294.3258972167969, 69.99991607666016, Toluene 13/08/2019, 30.009605407714844, -1.4870119094848633, 2.860725198519276, 16.0435791015625, 70.012451171875, -1.9238078594207764, -0.673139158576052, 0.15625, 50.1, None, None, None, B, Purge
2019/08/20 11:30:44, 0.9998710591018826, 0.1, 2.0, 0.9985734683395561, 49.9, 1.001299444460991, 294.26531982421875, 70.00009155273438, Toluene 13/08/2019, 30.010229110717773, -1.4890503883361816, 2.869762106601854, 16.04547119140625, 70.00680541992188, -1.9272431135177612, -0.673139158576052, 0.15625, 49.9, None, None, None, B, Purge
2019/08/20 11:30:46, 1.0030186031169706, -0.1, 2.0, 1.0014306324971305, 50.0, 1.001585702062938, 294.1622009277344, 69.99915313720703, Toluene 13/08/2019, 30.010231018066406, -1.4953235387802124, 2.9001288053577525, 16.04278564453125, 70.00131225585938, -1.9394657611846924, -0.673139158576052, 0.15625, 50.0, None, None, None, B, Purge
2019/08/20 11:30:48, 1.0014498892652353, 0.0, 2.0, 1.0, 49.9, 1.0014498892652353, 294.21356201171875, 70.00025939941406, Toluene 13/08/2019, 30.010345458984375, -1.4862927198410034, 2.8591488440996784, 16.050506591796875, 70.01364135742188, -1.9236781597137451, -0.673139158576052, 0.15625, 50.0, None, None, None, B, Purge
2019/08/20 11:30:51, 1.0006010940900851, 0.0, 2.0, 1.0, 50.0, 1.0006010940900851, 294.52642822265625, 69.99979400634766, Toluene 13/08/2019, 30.010473251342773, -1.5077924728393555, 2.9648442525967766, 16.047393798828125, 69.97439575195312, -1.9663476943969727, -0.673139158576052, 0.15625, 50.0, None, None, None, B, Purge
2019/08/20 11:30:53, 1.001236665553248, 0.0, 2.0, 1.0, 50.0, 1.001236665553248, 294.28802490234375, 70.00074005126953, Toluene 13/08/2019, 30.0102481842041, -1.4792014360427856, 2.822833870595204, 16.039520263671875, 70.0244140625, -1.908349871635437, -0.673139158576052, 0.15625, 50.0, None, None, None, B, Purge
2019/08/20 11:30:55, 1.0012903911624855, 0.0, 2.0, 1.0, 50.1, 1.0012903911624855, 294.2604675292969, 69.99955749511719, Toluene 13/08/2019, 30.009906768798828, -1.501598834991455, 2.9342492420118447, 16.03973388671875, 69.98480224609375, -1.9540833234786987, -0.7041234374008506, 0.15576171875, 50.0, None, None, None, B, Purge
2019/08/20 11:30:57, 1.0019578579620498, 0.0, 2.0, 1.0, 50.1, 1.0019578579620498, 294.0047912597656, 70.00138854980469, Toluene 13/08/2019, 30.009490966796875, -1.4848878383636475, 2.8479229790434886, 16.0443115234375, 70.01239013671875, -1.9179381132125854, -0.7041234374008506, 0.15576171875, 50.0, None, None, None, B, Purge
2019/08/20 11:30:59, 1.0013766828600823, 0.0, 2.0, 1.0, 50.0, 1.0013766828600823, 294.1876525878906, 69.9999008178711, Toluene 13/08/2019, 30.008380889892578, -1.5109397172927856, 2.9786246251715767, 16.05413818359375, 69.98562622070312, -1.9713722467422485, -0.673139158576052, 0.15625, 50.0, None, None, None, B, Purge
2019/08/20 11:31:01, 1.001984152376994, -0.1, 2.0, 1.0014305997060609, 50.1, 1.0005527618899357, 294.46197509765625, 70.0007553100586, Toluene 13/08/2019, 30.007463455200195, -1.482509732246399, 2.836168520967476, 16.04510498046875, 70.01473999023438, -1.9130859375, -0.7041234374008506, 0.15576171875, 50.0, None, None, None, B, Purge
2019/08/20 11:31:03, 1.0012350229117069, 0.0, 2.0, 1.0, 50.0, 1.0012350229117069, 294.18499755859375, 69.99923706054688, Toluene 13/08/2019, 30.006343841552734, -1.489781379699707, 2.8760299252102186, 16.044342041015625, 70.0037841796875, -1.9305046796798706, -0.7041234374008506, 0.15576171875, 50.1, None, None, None, B, Purge
2019/08/20 11:31:05, 1.000396727103266, 0.0, 2.0, 1.0, 50.0, 1.000396727103266, 294.4575500488281, 70.00122833251953, Toluene 13/08/2019, 30.005207061767578, -1.5015027523040771, 2.932757165887324, 16.04583740234375, 69.9852294921875, -1.9532146453857422, -0.7041234374008506, 0.15576171875, 50.2, None, None, None, B, Purge
2019/08/20 11:31:07, 1.0004321523536943, 0.0, 2.0, 1.0, 50.0, 1.0004321523536943, 294.40478515625, 69.99946594238281, Toluene 13/08/2019, 30.003662109375, -1.4971354007720947, 2.9065901436528065, 16.047943115234375, 70.00149536132812, -1.941434383392334, -0.673139158576052, 0.15625, 50.0, None, None, None, B, Purge
2019/08/20 11:31:09, 0.9997954911596064, 0.0, 2.0, 1.0, 50.0, 0.9997954911596064, 294.5940246582031, 70.00099182128906, Toluene 13/08/2019, 30.00213050842285, -1.4943355321884155, 2.8943113633717132, 16.052581787109375, 70.01028442382812, -1.9368550777435303, -0.7041234374008506, 0.15576171875, 50.0, None, None, None, B, Purge
2019/08/20 11:31:11, 0.9990029447524141, 0.0, 2.0, 1.0, 50.0, 0.9990029447524141, 294.84063720703125, 69.9985580444336, Toluene 13/08/2019, 30.000459671020508, -1.4986664056777954, 2.9191324993259826, 16.05364990234375, 69.99313354492188, -1.9478200674057007, -0.7041234374008506, 0.15576171875, 50.0, None, None, None, B, Purge
2019/08/20 11:31:14, 0.9996567026387045, 0.0, 2.0, 1.0, 50.0, 0.9996567026387045, 294.54901123046875, 70.00043487548828, Toluene 13/08/2019, 29.99856185913086, -1.488594889640808, 2.8673162633366047, 16.0504150390625, 70.00225830078125, -1.9261897802352905, -0.7041234374008506, 0.15576171875, 50.0, None, None, None, B, Purge
2019/08/20 11:31:15, 0.9997750838213773, 0.0, 2.0, 1.0, 50.0, 0.9997750838213773, 294.4651184082031, 69.99809265136719, Toluene 13/08/2019, 29.996963500976562, -1.4864649772644043, 2.859461074296064, 16.04730224609375, 70.00827026367188, -1.9236652851104736, -0.7041234374008506, 0.15576171875, 50.1, None, None, None, B, Purge
2019/08/20 11:31:18, 0.9992941943376282, 0.0, 2.0, 1.0, 50.1, 0.9992941943376282, 294.5895690917969, 69.99777221679688, Toluene 13/08/2019, 29.99506187438965, -1.5079755783081055, 2.964625099758223, 16.055084228515625, 69.978759765625, -1.96596360206604, -0.7041234374008506, 0.15576171875, 50.0, None, None, None, B, Purge
2019/08/20 11:31:20, 0.9986866290963549, 0.0, 2.0, 1.0, 50.0, 0.9986866290963549, 294.7542419433594, 70.00382232666016, Toluene 13/08/2019, 29.993167877197266, -1.4793087244033813, 2.821557649345735, 16.060394287109375, 70.02072143554688, -1.9073487520217896, -0.7041234374008506, 0.15576171875, 50.0, None, None, None, B, Purge
2019/08/20 11:31:22, 0.9983124116630194, 0.0, 2.0, 1.0, 50.0, 0.9983124116630194, 294.84466552734375, 69.99898529052734, Toluene 13/08/2019, 29.99127197265625, -1.4844963550567627, 2.8511414801917283, 16.058349609375, 70.00942993164062, -1.9206119775772095, -0.7041234374008506, 0.15576171875, 50.0, None, None, None, B, Purge
2019/08/20 11:31:24, 1.000515376754437, -0.1, 2.0, 1.001430601423651, 49.8, 0.9990860827820592, 294.5174255371094, 70.00067138671875, Toluene 13/08/2019, 29.989675521850586, -1.5048120021820068, 2.949926870760663, 16.0599365234375, 69.979248046875, -1.9603291749954224, -0.7351077162256491, 0.1552734375, 50.0, None, None, None, B, Purge
2019/08/20 11:31:26, 1.00166657924254, -0.1, 2.0, 1.0014306084501992, 50.0, 1.000235633692789, 294.0738830566406, 70.00032806396484, Toluene 13/08/2019, 29.98874855041504, -1.4868873357772827, 2.859650336952342, 16.05902099609375, 70.0142822265625, -1.923246145248413, -0.7041234374008506, 0.15576171875, 50.0, None, None, None, B, Purge
2019/08/20 11:31:28, 0.9992797985471069, 0.0, 2.0, 1.0, 49.9, 0.9992797985471069, 294.41424560546875, 70.00106811523438, Toluene 13/08/2019, 29.988483428955078, -1.494826078414917, 2.8991727296723013, 16.05755615234375, 69.99822998046875, -1.9394716024398804, -0.7041234374008506, 0.15576171875, 50.0, None, None, None, B, Purge
2019/08/20 11:31:30, 0.999457261857766, 0.0, 2.0, 1.0, 50.0, 0.999457261857766, 294.3603210449219, 69.99917602539062, Toluene 13/08/2019, 29.988813400268555, -1.4912333488464355, 2.8802309328212345, 16.05548095703125, 69.99923706054688, -1.931442141532898, -0.7351077162256491, 0.1552734375, 50.0, None, None, None, B, Purge
