date_time, dilution_concentration, dilution_dilutant, dilution_pressure, dilution_ratio, dilution_sample_flow, ovg_concentration, ovg_exhaust, ovg_sample_flow, ovg_source, ovg_temperature, peltier_current, peltier_power, peltier_sink_temperature, peltier_temperature, peltier_voltage, pid_concentration, pid_voltage, purge_flow, sht21_concentration, sht21_humidity, sht21_temperature, valve_position, valve_purpose
2019/08/20 10:50:02, 0.5001945875116682, 70.0, 2.0, 0.49999869210037345, 50.0, 1.0003917918474383, 294.4881286621094, 69.9996337890625, Toluene 13/08/2019, 30.006216049194336, -1.509941816329956, 2.9749923993149707, 15.9886474609375, 69.98403930664062, -1.9702695608139038, -0.7660919950504476, 0.15478515625, 49.9, None, None, None, B, Purge
# 2019/08/20 10:50:02, 0: SET vapour_generator:temperature = 30
# 2019/08/20 10:50:02, 0: SET vapour_generator:sample_flow = 70
# 2019/08/20 10:50:02, 0: SET vapour_generator:exhaust_flow = 294.463
# 2019/08/20 10:50:02, 0: SET vapour_generator:tube = Toluene 13/08/2019
# 2019/08/20 10:50:02, 0: SET dilution_stage:dilutant = 70
# 2019/08/20 10:50:02, 0: SET dilution_stage:output = 50
# 2019/08/20 10:50:02, 0: SET dilution_stage:pressure = 2
# 2019/08/20 10:50:02, 0: SET purge_flow = 50
# 2019/08/20 10:50:02, 0: SET valve = B (Purge)
# 2019/08/20 10:50:02, 0: SET peltier == 70
# 2019/08/20 10:50:03, 1: WAIT 600.0s
2019/08/20 10:59:03, 0.5004955343423153, 70.0, 2.0, 0.4999955040663676, 50.0, 1.001000069544388, 294.4219055175781, 69.99874114990234, Toluene 13/08/2019, 30.011947631835938, -1.4999597072601318, 2.9274586234414812, 16.02899169921875, 69.99685668945312, -1.9516915082931519, -0.7970762738752462, 0.154296875, 50.0, None, None, None, B, Purge
2019/08/20 10:59:05, 0.49989622656928756, 70.0, 2.0, 0.5000023160554687, 50.1, 0.9997878220104697, 294.86700439453125, 70.00064849853516, Toluene 13/08/2019, 30.01213836669922, -1.485551357269287, 2.8533627078430754, 16.030120849609375, 70.007568359375, -1.9207432270050049, -0.8280605527000446, 0.15380859375, 50.0, None, None, None, B, Purge
2019/08/20 10:59:07, 0.5001203409365852, 70.0, 2.0, 0.5000016076172502, 50.0, 1.0002374658751616, 294.7167053222656, 70.00045013427734, Toluene 13/08/2019, 30.01263999938965, -1.4893144369125366, 2.874866085683081, 16.02423095703125, 70.0018310546875, -1.9303284883499146, -0.8280605527000446, 0.15380859375, 50.0, None, None, None, B, Purge
2019/08/20 10:59:09, 0.5004838109067332, 70.0, 2.0, 0.4999974659382592, 50.0, 1.0009726948666857, 294.4486389160156, 69.9992904663086, Toluene 13/08/2019, 30.012590408325195, -1.4886029958724976, 2.871839597149105, 16.02880859375, 70.00015258789062, -1.9292179346084595, -0.7970762738752462, 0.154296875, 50.0, None, None, None, B, Purge
2019/08/20 10:59:11, 0.5000902951329815, 70.0, 2.0, 0.5000037601733124, 50.0, 1.0001730686178023, 294.7310485839844, 70.00105285644531, Toluene 13/08/2019, 30.0123233795166, -1.4791454076766968, 2.8130698239110217, 16.03662109375, 70.0279541015625, -1.9018210172653198, -0.7970762738752462, 0.154296875, 50.0, None, None, None, B, Purge
2019/08/20 10:59:13, 0.5004472286386477, 70.0, 2.0, 0.49999831062836014, 49.9, 1.0008978390541428, 294.4625549316406, 69.99952697753906, Toluene 13/08/2019, 30.012104034423828, -1.496480941772461, 2.9071140240187106, 16.02642822265625, 69.99038696289062, -1.9426335096359253, -0.8280605527000446, 0.15380859375, 50.0, None, None, None, B, Purge
2019/08/20 10:59:15, 0.5006152251602204, 69.9, 2.0, 0.5003521937529954, 49.9, 1.0005256925232044, 294.58172607421875, 69.99854278564453, Toluene 13/08/2019, 30.011459350585938, -1.4898899793624878, 2.8769352707469693, 16.034820556640625, 70.00189208984375, -1.930971622467041, -0.7970762738752462, 0.154296875, 50.0, None, None, None, B, Purge
2019/08/20 10:59:18, 0.5003847050394209, 69.9, 2.0, 0.5003594144723457, 50.0, 1.0000505448010844, 294.7301940917969, 70.00056457519531, Toluene 13/08/2019, 30.010616302490234, -1.5093542337417603, 2.9729391963656155, 16.03326416015625, 69.9735107421875, -1.9696762561798096, -0.7970762738752462, 0.154296875, 50.0, None, None, None, B, Purge
2019/08/20 10:59:20, 0.5009306165775735, 70.0, 2.0, 0.4999978746596322, 50.0, 1.0018654917654926, 294.0447998046875, 69.99940490722656, Toluene 13/08/2019, 30.00965690612793, -1.4887876510620117, 2.869293728145635, 16.026519775390625, 70.01141357421875, -1.927268624305725, -0.8280605527000446, 0.15380859375, 50.0, None, None, None, B, Purge
2019/08/20 10:59:22, 0.5004737949276754, 70.0, 2.0, 0.49999891008411973, 50.0, 1.000949771757454, 294.3507385253906, 69.99969482421875, Toluene 13/08/2019, 30.0086612701416, -1.4968044757843018, 2.908645403002282, 16.025421142578125, 69.99307250976562, -1.9432367086410522, -0.8280605527000446, 0.15380859375, 50.0, None, None, None, B, Purge
2019/08/20 10:59:24, 0.5006337492911321, 70.0, 2.0, 0.5000032424716484, 50.0, 1.0012610054614186, 294.19451904296875, 70.00090789794922, Toluene 13/08/2019, 30.007110595703125, -1.500455617904663, 2.9286048196787533, 16.040008544921875, 69.992919921875, -1.951810359954834, -0.8280605527000446, 0.15380859375, 50.0, None, None, None, B, Purge
2019/08/20 10:59:26, 0.5005486916085776, 70.0, 2.0, 0.49999403265234543, 50.0, 1.0011093311519936, 294.2156066894531, 69.99832916259766, Toluene 13/08/2019, 30.005748748779297, -1.4860446453094482, 2.857749383942064, 16.039276123046875, 70.00607299804688, -1.9230575561523438, -0.8280605527000446, 0.15380859375, 50.1, None, None, None, B, Purge
2019/08/20 10:59:28, 0.5002634255954698, 70.0, 2.0, 0.5000014986265768, 50.0, 1.0005238523676676, 294.390625, 70.00041961669922, Toluene 13/08/2019, 30.004411697387695, -1.4966673851013184, 2.9098505839306767, 16.040008544921875, 69.99468994140625, -1.944219946861267, -0.8280605527000446, 0.15380859375, 50.0, None, None, None, B, Purge
2019/08/20 10:59:30, 0.5004379698115482, 70.0, 2.0, 0.49999880109227035, 50.1, 1.0008783395446519, 294.21466064453125, 69.99966430664062, Toluene 13/08/2019, 30.002641677856445, -1.4899710416793823, 2.8774141771571777, 16.029571533203125, 70.00482177734375, -1.9311879873275757, -0.8280605527000446, 0.15380859375, 50.0, None, None, None, B, Purge
2019/08/20 10:59:32, 0.5003090184865606, 70.0, 2.0, 0.49999953678633147, 50.0, 1.0006189639738834, 294.26361083984375, 69.99987030029297, Toluene 13/08/2019, 30.000961303710938, -1.5080516338348389, 2.96490513790809, 16.03924560546875, 69.97329711914062, -1.966050148010254, -0.8280605527000446, 0.15380859375, 50.0, None, None, None, B, Purge
